,images,brand
5763,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-102_zoom2.jpg,nike
5763,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-102_zoom3.jpg,nike
5763,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-102_zoom4.jpg,nike
5763,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-102_zoom5.jpg,nike
5764,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-034_zoom1.jpg,nike
5764,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-034_zoom2.jpg,nike
5764,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-034_zoom3.jpg,nike
5764,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-034_zoom4.jpg,nike
5764,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9111-034_zoom5.jpg,nike
5770,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7088-006_zoom1.jpg,adidas
5770,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7088-006_zoom2.jpg,adidas
5770,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7088-006_zoom3.jpg,adidas
5770,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7088-006_zoom4.jpg,adidas
5770,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7088-006_zoom5.jpg,adidas
5770,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7088-006_zoom6.jpg,adidas
5770,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7088-006_zoom7.jpg,adidas
5771,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2134-252_zoom1.jpg,olympikus
5771,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2134-252_zoom2.jpg,olympikus
5771,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2134-252_zoom3.jpg,olympikus
5771,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2134-252_zoom4.jpg,olympikus
5771,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2134-252_zoom5.jpg,olympikus
5779,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-040_zoom1.jpg,asics
5779,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-040_zoom2.jpg,asics
5779,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-040_zoom3.jpg,asics
5779,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-040_zoom4.jpg,asics
5780,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-042_zoom1.jpg,asics
5780,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-042_zoom2.jpg,asics
5780,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-042_zoom3.jpg,asics
5780,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-042_zoom4.jpg,asics
5785,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-056_zoom1.jpg,adidas
5785,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-056_zoom2.jpg,adidas
5785,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-056_zoom3.jpg,adidas
5785,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-056_zoom4.jpg,adidas
5786,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-058_zoom1.jpg,adidas
5786,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-058_zoom2.jpg,adidas
5786,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-058_zoom3.jpg,adidas
5786,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-058_zoom4.jpg,adidas
5790,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-226_zoom1.jpg,adidas
5790,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-226_zoom2.jpg,adidas
5790,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-226_zoom3.jpg,adidas
5790,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-226_zoom4.jpg,adidas
5791,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-026_zoom1.jpg,adidas
5791,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-026_zoom2.jpg,adidas
5791,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-026_zoom3.jpg,adidas
5791,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7590-026_zoom4.jpg,adidas
5792,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-016_zoom1.jpg,asics
5792,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-016_zoom2.jpg,asics
5792,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-016_zoom3.jpg,asics
5792,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-016_zoom4.jpg,asics
5793,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-342_zoom1.jpg,asics
5793,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-342_zoom2.jpg,asics
5793,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-342_zoom3.jpg,asics
5793,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-342_zoom4.jpg,asics
5794,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-375_zoom1.jpg,asics
5794,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-375_zoom2.jpg,asics
5794,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-375_zoom3.jpg,asics
5794,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-375_zoom4.jpg,asics
5795,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-188_zoom1.jpg,asics
5795,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-188_zoom2.jpg,asics
5795,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-188_zoom3.jpg,asics
5795,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-188_zoom4.jpg,asics
5796,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-010_zoom1.jpg,asics
5796,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-010_zoom2.jpg,asics
5796,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-010_zoom3.jpg,asics
5796,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-010_zoom4.jpg,asics
5797,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-034_zoom1.jpg,asics
5797,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-034_zoom2.jpg,asics
5797,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-034_zoom3.jpg,asics
5797,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3709-034_zoom4.jpg,asics
5815,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-844_zoom1.jpg,fila
5815,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-844_zoom2.jpg,fila
5815,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-844_zoom3.jpg,fila
5815,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-844_zoom4.jpg,fila
5821,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-0412-038_zoom1.jpg,nike
5821,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-0412-038_zoom2.jpg,nike
5821,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-0412-038_zoom3.jpg,nike
5821,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-0412-038_zoom4.jpg,nike
5828,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-080_zoom1.jpg,fila
5828,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-080_zoom2.jpg,fila
5828,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-080_zoom3.jpg,fila
5828,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-080_zoom4.jpg,fila
5829,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-026_zoom1.jpg,fila
5829,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-026_zoom2.jpg,fila
5829,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-026_zoom3.jpg,fila
5829,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-026_zoom4.jpg,fila
5830,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-010_zoom1.jpg,fila
5830,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-010_zoom2.jpg,fila
5830,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-010_zoom3.jpg,fila
5830,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-2834-010_zoom4.jpg,fila
5842,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2404-205_zoom1.jpg,nike
5842,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2404-205_zoom2.jpg,nike
5842,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2404-205_zoom3.jpg,nike
5842,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2404-205_zoom4.jpg,nike
5843,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2404-026_zoom1.jpg,nike
5843,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2404-026_zoom3.jpg,nike
5843,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2404-026_zoom4.jpg,nike
5843,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-2404-026_zoom5.jpg,nike
5859,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-C81_zoom1.jpg,nike
5859,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-C81_zoom3.jpg,nike
5859,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-C81_zoom4.jpg,nike
5859,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-C81_zoom5.jpg,nike
5860,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-026_zoom1.jpg,nike
5860,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-026_zoom2.jpg,nike
5860,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-026_zoom3.jpg,nike
5860,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-026_zoom4.jpg,nike
5861,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-8470-170_zoom1.jpg,adidas
5861,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-8470-170_zoom2.jpg,adidas
5861,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-8470-170_zoom3.jpg,adidas
5861,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-8470-170_zoom4.jpg,adidas
5862,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-8470-172_zoom1.jpg,adidas
5862,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-8470-172_zoom2.jpg,adidas
5862,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-8470-172_zoom3.jpg,adidas
5862,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-8470-172_zoom4.jpg,adidas
5863,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-152_zoom1.jpg,nike
5863,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-152_zoom2.jpg,nike
5863,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-152_zoom3.jpg,nike
5863,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/HZM-1938-152_zoom4.jpg,nike
5864,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7144-056_zoom1.jpg,adidas
5864,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7144-056_zoom2.jpg,adidas
5864,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7144-056_zoom3.jpg,adidas
5864,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7144-056_zoom4.jpg,adidas
5865,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-188_zoom1.jpg,olympikus
5865,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-188_zoom2.jpg,olympikus
5865,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-188_zoom3.jpg,olympikus
5865,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-188_zoom4.jpg,olympikus
5866,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-322_zoom1.jpg,olympikus
5866,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-322_zoom2.jpg,olympikus
5866,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-322_zoom3.jpg,olympikus
5866,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-322_zoom4.jpg,olympikus
5867,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-114_zoom1.jpg,olympikus
5867,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-114_zoom2.jpg,olympikus
5867,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-114_zoom3.jpg,olympikus
5867,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-114_zoom4.jpg,olympikus
5868,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-511_zoom1.jpg,olympikus
5868,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-511_zoom2.jpg,olympikus
5868,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-511_zoom3.jpg,olympikus
5868,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-511_zoom4.jpg,olympikus
5869,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7144-026_zoom1.jpg,adidas
5869,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7144-026_zoom2.jpg,adidas
5869,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7144-026_zoom3.jpg,adidas
5869,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7144-026_zoom4.jpg,adidas
5869,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-7144-026_zoom5.jpg,adidas
5873,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-014_zoom1.jpg,olympikus
5873,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-014_zoom2.jpg,olympikus
5873,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-014_zoom3.jpg,olympikus
5873,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-014_zoom4.jpg,olympikus
5874,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-111_zoom1.jpg,olympikus
5874,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-111_zoom2.jpg,olympikus
5874,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-111_zoom3.jpg,olympikus
5874,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-111_zoom4.jpg,olympikus
5875,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-016_zoom1.jpg,olympikus
5875,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-016_zoom2.jpg,olympikus
5875,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-016_zoom3.jpg,olympikus
5875,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-016_zoom4.jpg,olympikus
5876,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-012_zoom1.jpg,olympikus
5876,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-012_zoom2.jpg,olympikus
5876,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-012_zoom3.jpg,olympikus
5876,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-012_zoom4.jpg,olympikus
5877,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-010_zoom1.jpg,asics
5877,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-010_zoom2.jpg,asics
5877,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-010_zoom3.jpg,asics
5877,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-010_zoom4.jpg,asics
5878,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-044_zoom1.jpg,asics
5878,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-044_zoom2.jpg,asics
5878,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-044_zoom3.jpg,asics
5878,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-044_zoom4.jpg,asics
5879,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-024_zoom1.jpg,asics
5879,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-024_zoom2.jpg,asics
5879,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-024_zoom3.jpg,asics
5879,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-024_zoom4.jpg,asics
5880,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-006_zoom1.jpg,olympikus
5880,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-006_zoom2.jpg,olympikus
5880,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-006_zoom3.jpg,olympikus
5880,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0084-006_zoom4.jpg,olympikus
5883,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-014_zoom1.jpg,asics
5883,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-014_zoom2.jpg,asics
5883,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-014_zoom3.jpg,asics
5883,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/BJZ-0105-014_zoom4.jpg,asics
5884,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-1842-172_zoom1.jpg,puma
5884,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-1842-172_zoom2.jpg,puma
5884,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-1842-172_zoom3.jpg,puma
5884,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-1842-172_zoom4.jpg,puma
5885,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0692-118_zoom1.jpg,olympikus
5885,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0692-118_zoom2.jpg,olympikus
